LINK,TITLE,LOCATION,SALARY,SUMMARY
https://kr.indeed.com/viewjob?jk=aed2da8a7c39b1f7,(주)기원테크 JSP 개발 및 Web컨설팅 직원,기원테크 서울 금천구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
https://kr.indeed.com/viewjob?jk=b7837cd365051f09,Sr. Software Engineer (Product Engineeri...,Coupang 3.0 서울,,"환경 시스템을 구현합니다. * Java, AWS, Docker등을 사용하게 됩니다. 이런 분을 찾습니다! * 컴퓨터 공학 학사 이상 학위 소지자 * 단단한 컴퓨터 공학 기본 지식 * Java 언어에 대한 이해가 높으신 분..."
https://kr.indeed.com/viewjob?jk=8a172cc5365c200f,서버운영관리 경력,큐타 서울 구로구,"연봉 30,000,000원 - 35,000,000원","중), Javascript(중), Java(초), Swift(초) 프레임워... 응용프로그래머>PL-SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>Windows계열..."
https://kr.indeed.com/viewjob?jk=f37ae5c355788540,Technical Account Manager- AMAZON Web Se...,Amazon Web Services Korea LLC 서울,,"DNS, TCP/IP, IPsec, BGP, VPN, Load Balancing) · Programming ( Java, Ruby, C#) · Distributed Computing · Database or Big Data..."
https://kr.indeed.com/viewjob?jk=c44e63c4fbac8428,Global Music 모바일 앱 개발자 (Android/iOS),네이버 대한민국,,"App 개발 [자격요건] - 최소 2년 이상의 Android App 개발 경험자 [필요역량] - JAVA에 대한 지식 및 경험 보유자 - Android 플랫폼에 대한 지식 및 경험 보유자 - 네트워크, HTTP..."
https://kr.indeed.com/viewjob?jk=6775a905450eb40a,[양천구 청년인턴 참여기업] 시스템 개발사원,아이디알시스템 서울 선유도역,"월급 2,000,000원",정지 서울특별시 영등포구 양평로21길 26 805호(선유도역 아이에스비즈타워1차) 인근지하철 직무내용 - Java 개발 / 정보처리기사 자격증 소지자 경력조건 무관 필요경력 자격면허 병역 마침 병역 특례 무관 외국어 능력...
https://kr.indeed.com/viewjob?jk=673583ea33eb556a,링크샵스 백엔드(Backend) 개발 및 유지보수 담당,링크샵스 서울 중구,,"Nodejs 실무 2년이상, 실무DB 모델링 경험, AWS 경험 • Elasticsearch/NoSQL 경험 • Java script 개발경험 • 비동기식 대용량 요청을 처리 환경(API 등을 통한)에 대한 경험 • 버전관리..."
https://kr.indeed.com/viewjob?jk=fe1541294ec8455b,프로그램 개발자,포커스정보 부산 사상구,"연봉 26,000,000원 - 28,000,000원","직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=1aaf9a79a9e17570,"서버, 클라이언트 개발자",데이터스텔스테크놀로지 서울 서초구,"연봉 40,000,000원","서버개발/ 0명] - 주요업무 : 보안USB 정책서버 및 서버의 개발, 유지보수 전담 - 요구되는 기술스펙 1) Java Spring Framework & Apache Tomcat, Apache Maven 2) MySQL..."
https://kr.indeed.com/viewjob?jk=f5d3724b09263c47,[인프라] (경력) 동영상 클라우드 플랫폼 개발자,카카오 4.2 성남 판교역,,최소 자격 개발 경력 2년 이상 C/C++/Go 프로그래밍 중급 이상 네트워크 프로그래밍 경험이 있으신 분 Java 프로그래밍 중급 이상(Android) #선호 자격 대용량 트래픽 서비스를 위한 시스템 설계 경험이 있으...
https://kr.indeed.com/viewjob?jk=c7aa4a77752ce41a,신규 모바일 SLG 서버프로그래머,Nexon 성남 분당구,,하신 분 - 데이터베이스 개발 및 운영 경험이 풍부하신 분 - 커뮤니케이션이 원활하신 분 우대사항 - JAVA & Spring Framework 환경에서의 개발이 능숙한 분 - 리눅스 환경에서 서비스 운영 경험이 있으...
https://kr.indeed.com/viewjob?jk=45cdd618d0e55533,블루비즈와 함께 성장할 인재,블루비즈 서울 구로구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=27352452ed0a0ea9,Senior Back-end Developer,Asiance 서울,,"커뮤니이션 스킬. Preferred Skills: • Node.js, Java for backenddevelopment. • Node.js, Java등을 사용하여 백엔드 . • Familiar with industry..."
https://kr.indeed.com/viewjob?jk=9eeeffa9f171f32b,대기업 검색엔진 개발 (대리과장급),차량IT 전문 기업 (대기업) 서울,,"경력 5년이상 ~ 10년이하 - 정보검색에 대한 경험 보유 [기술스택] - OS : linux - 언어: java, scala, python, c++ 중 하나 이상의 언어 능숙자 - 프레임워크: spring boot..."
https://kr.indeed.com/viewjob?jk=3f9b5d67a00b0ea8,보험대리점 신입 총무,에스아이엠지 서울 강남구,"연봉 24,000,000원","요경력 자격면허 병역 마침 병역 특례 무관 외국어 능력 컴퓨터 활용 문서작성,스프레드시트,프리젠테이션,기타( java ) 채용가능 장애유형 장려금 지급 대상자 채용희망 근로조건 근로조건 급여 (최소연봉) 2400만원 - 면접..."
https://kr.indeed.com/viewjob?jk=4daa53a4c15d4f0b,동화프라임(주) 소프트웨어 개발자,동화프라임 경기도 김포,,[직무내용] 1. POS 프로그램 개발 2. 필수 언어 C# + JAVA [근무시간 및 형태] 주 5일 근무 (오전) 8시 30분~(오후) 5시 30분 주소정근로시간 : 40시간 [급여조건] - 연봉 30000000원 이상...
https://kr.indeed.com/viewjob?jk=e7529bad22351b4a,[국내중견금융그룹] iOS개발 운영담당자,FN executive search 서울,,"개발/출시 일정을 계획할 수 있고, 계획한 일정을 잘 지킬 수 있는 분 (우대사항) - Android, Java, Kotlin 을 활용한 프로젝트 개발 경함이 있으신 분 - 앱 성능 최적화 및 테스트에 대한 경험을 보유하신..."
https://kr.indeed.com/viewjob?jk=6f7012d86a9c4f76,삼성전자 C-lab 출신 기업 룰루랩 웹 플랫폼 개발자,룰루랩 서울 강남구,,"우대) [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙... DB서버 구축 및 유지 가능자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자..."
https://kr.indeed.com/viewjob?jk=acbef636763c78a8,"카카오톡 #탭, 다음앱 서비스 앱 개발자 (Android, iOS)",카카오 4.2 성남 판교역,,무내용 카카오톡 #탭 클라이언트 개발 다음앱 클라이언트 개발 지원자격 ✔︎ 안드로이드 클라이언트 개발 Java/Kotlin 기반의 앱 개발 경험이 있으신 분 ✔︎ 아이폰 클라이언트 개발 Swift 기반의 앱 개발...
https://kr.indeed.com/viewjob?jk=e2dfb5ede005951f,Python 웹프로그램 엔지니어,이진솔루션 인천 서구,"연봉 24,000,000원 - 26,000,000원","절차 및 제출서류 제출서류 이력서에 응시분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML"
https://kr.indeed.com/viewjob?jk=41c38b85fb439b76,응용프로그램개발(Android App 개발) 정규직,블록체인씨앤에스 서울 성동구,,"Android 개발 경험자로 3년차 이상이며, 상용 서비스 개발 및 운영 경험이 있으신 분 - Kotlin/ Java을 활용해 개발 경험이 있으신 분 - Android 의 UI/UX 가이드라인에 대한 이해도가 높으신 분..."
https://kr.indeed.com/viewjob?jk=5352cf066e6ae2cc,여행 좋아하는 경력직(4년 이상) 개발자,메리홀리데이 서울 강남구,,"협업을 위한 원활한 소통은 필수입니다. [어떤 사람을 우대하나요?] · 스타트업 경험자 · Node.js, JAVA/Spring Framework 등 백엔드 개발 경험자 · iOS 또는 하이브리드 앱개발 경험자 (xcode..."
https://kr.indeed.com/viewjob?jk=4f99d156f993dc32,"[해외취업] 일본, BRASTECH, IT 엔지니어",Brastech 대한민국,"연봉 27,940,000원 - 28,610,000원","주요업무내용 [회사 HP] http... brasgroup.com/ [업무 내용] IT 엔지니어 - JAVA, C, C# 등을 사용한 소프트웨어 개발,인프라 구축·운용·보수, 테스트 전반, 키팅 작업 그 외 자격요건..."
https://kr.indeed.com/viewjob?jk=6863b8ecbee9cb28,Big Data Engineer,휴먼디지털 서울,,"Network, Computer - Architect 관련 지식 보유자 - Shell script/python/ Java/MySQL - 활용 가능자 - 개발을 좋아하고 새로운 기술을 - 배움이 즐거운 자 - Front-End..."
https://kr.indeed.com/viewjob?jk=66531f1b64ea280c,금융 및 통신 SI/SM 경력자,가치정보기술 서울 역삼동,,"범위 : 분석/설계/개발 2) 기술등급 : 등급무관 3) 개발언어 : JAVA/JSP,EJB,Pro*C, C/C++,VC++,COBOL, 4) 미들... 등급 : 등급무관 3) 개발언어 : JAVA/JSP,NCD,BizActor..."
https://kr.indeed.com/viewjob?jk=a8c6eeed38cfa56a,응용 소프트웨어,정일하이텍 전라남도 장성,"월급 2,500,000원",가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=14e18eb67438add6,"C언어, 자바언어 개발자",에스지오션 부산 연제구,"월급 1,800,000원 - 2,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 반드시 부산 거주자이여야 함 공학계열 전공자 우대합니다. C언어, 자바 언어 능통자 구함. UI 개발 상세모집요강 접수기간/방법 시작일 2020.2.14 (금..."
https://kr.indeed.com/viewjob?jk=c7fe000e1f03ebe3,ASP .NET 웹 개발 경력 - 정규직,이엠디씨 인천 부평구,"연봉 26,000,000원 - 28,000,000원","기재 포트폴리오 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=f54c30fd864405af,(주) 유니메오 함께할 웹개발 인재 찾습니다.,유니메오 서울 서초구,,"무관 [필요기술] - 서버 WEB 개발 JAVA 및 서버 통신 모듈 개발 경력 - JAVA/JSP - JAVA SPRING BOOT - JAVA SPRING FRAMEWORK - AJAX JQUERY, JAVA-SCRIPT..."
https://kr.indeed.com/viewjob?jk=4cd30a5723a99e17,[연구개발팀]소프트웨어/앱 개발자 (석사급 우대),아이디어콘서트 성남 분당구,"연봉 24,000,000원 - 35,000,000원",우대 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++ |인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA |인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=a0eea97c3bfa6a6f,[소프트웨어(Java/C#) 개발자 정규직 (신입/경력)],파워이십일 대전 유성구,,Java/C#) 개발자 정규직 채용 (신입/경력)] 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 R&D - 애플리케이션 개발 ( JAVA... 분 담당업무 - 응용소프트웨어 개발( JAVA | C | 인원미정 근무지역...
https://kr.indeed.com/viewjob?jk=adf11885fe1116db,자바웹 개발자,서광미디어 광주 서구,,게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=58e6aac4cc971356,"PHP, 파이썬 웹 개발자",더치트 서울 구로구,"연봉 24,000,000원 - 70,000,000원",게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=f771548b0be1bac1,클라우드 SaaS 개발자 채용 국내 포털 대기업,국내 포털 대기업 경기도,,※ 직무개요 - 클라우드 SaaS 개발 - 클라우드 플랫폼 WORKPLACE 서비스 개발 ※ 자격조건 - Java 기반 웹어플리케이션 설계 및 개발 경험이 있으신 분 (웹/API) - Spring Boot Framework 및...
https://kr.indeed.com/viewjob?jk=e718d1cc85065029,[해외취업] 일본 IT기업시스템엔지니어 프로그래머,raon 대한민국,"연봉 27,420,000원 - 76,800,000원",필수 일본어(중) : 중-생활회화 이상 주요업무내용 웹 시스템 개발 등 IT 관련 전반적인 프로그램 개발（ JAVA 엔지니어、프론트 개발 엔지니어、iOS 엔지니어、안드로이드 엔지니어 등） 네트워크 시스템 관련 구축 유지보수...
https://kr.indeed.com/viewjob?jk=e968ce751c65c1f1,"빅데이터, 하둡(Hadoop) 외 경력 정규직",에이치에스엠클라우디피아 서울 강서구,"연봉 40,000,000원 - 50,000,000원","스템 구성과 유지보수 개발환경: Hadoop, Spark, Hive, Java, Jsp, Linux 우대사항: PHP, NODE, Javascript... Hadoop, Spark, Hive, Java, Jsp, Linux 우대사..."
https://kr.indeed.com/viewjob?jk=f7356e4313328646,"[카카오톡] 카카오톡 클라이언트 경력 개발자 (Android, IOS,...",카카오 4.2 성남 판교역,,"분 목표지향적인 사고와 실행능력이 뛰어난 분 ✔︎ 안드로이드 클라이언트 개발 필요 기술셋 및 지원 자격 Java, Kotlin 신입 및 경력연차 무관 우대사항 보다 큰 서비스를 개발하며 성장하고픈 신입 및 주니어들 환영..."
https://kr.indeed.com/viewjob?jk=028d921d5a27303c,SM/소프트웨어 유지보수,열린기술 서울 역삼동,,"무지 : 서울시 역삼동(역삼역) 업 무 : 정보시스템 유지보수(SM) 개발언어 : C#/ASP.NET/ 혹은 JAVA 개발경력 : 3년이상~10년 연 봉 : 면접후 결정 ( 3,500~ 5천만원) 접수마감일 채용시까지..."
https://kr.indeed.com/viewjob?jk=cd88d84c85be0dda,모바일게임 플랫폼 서버 개발자,Nexon 성남 분당구,,주요업무 - 글로벌 모바일게임 패치시스템 - 모바일 앱스토어 백오피스 지원자격 - 2년 이상의 Java & Spring Framework 개발 경험 - Restful API 설계 및 개발 경험 - 데이터베이스 (RDB...
https://kr.indeed.com/viewjob?jk=d7d1212c448fdbb6,"[해외취업] 일본, Arks Japan, 프로그래머",Arks Japan 대한민국,"연봉 32,160,000원","팀이 되어 일을 진행합니다. - OS: Windows, Linux, Android, iOS 등 - 언어: Java, C#, PHP, Javascript 등 기타 여러 프로젝트가 진행되고 있습니다. 그 외 자격요건 [구인대..."
https://kr.indeed.com/viewjob?jk=aec7994f6e89eb8d,2020년 정규 소프트웨어 개발자 모집,동서정보기술 김해 흥동,,직무 -. 응용 소프트웨어 개발 -. 기 구축 시스템 유지보수 2. 필요지식 -. .net C# & JAVA -. database (Oracle & MS-SQL) 접수마감일 2020년 02월 28일 (D-12) 고용...
https://kr.indeed.com/viewjob?jk=b92cbb4b9f2b290e,Java/jsp/php 웹프로그래머 담당자,케이앤엘정보시스템 대구 북구,"연봉 26,000,000원 - 30,000,000원","[직무내용] 자격요건 - 학력 : 대졸 이상 (2,3년) - 경력 : 경력 (연수 무관) - 성별 : 무관 - 모집인원 : 2명 - 전자정부표준프레임워크 우대 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후..."
https://kr.indeed.com/viewjob?jk=fd0e5f5aa2592df1,[해외취업] IT엔지니어,유아솔류션즈 대한민국,"연봉 21,000,000원 - 22,000,000원","소프트웨어 개발, 팩케지 개발 ・PMO 프로잭트 운영지원 ・개인재산 관리 팩케지 개발 판매 【개발언어】 ・ JAVA/C#/Swift iOS/Android 스마폰 소프트웨어 개발, WEB 서비스 개발, 업무 소프트웨어 개발..."
https://kr.indeed.com/viewjob?jk=d850fdb89fc30bc9,Linux 기반 시스템 소프트웨어 1인 및 응용소프트웨어 개발자 1인.,엔엑스테크 수원 장안구,"연봉 40,000,000원","및 응용 소프트웨어 개발 담당자 1인입니다. 개발 도구로는 C/C++, JAVA, Python 등을 사용합니다. 현업에서 자료구조를 폭넓게 설계/활용... 프리젠테이션,기타( C/C++, JAVA, Python 등 소프트웨어 개발..."
https://kr.indeed.com/viewjob?jk=16dff836029458af,"모바일 앱 서버 개발(Java, Python)",휴먼디지털 서울,,"User Interface, 모바일 UX 및 시스템 연구개발 업무내용 모바일 앱 서비스 서버 개발 (자바, Java, Python) 자격조건 - 정보시스템 설계 및 데이터 마이닝용 시스템 설계. - 모바일 앱 서비스용 서버..."
https://kr.indeed.com/viewjob?jk=e8e60d7b06fd0aa0,개발자(백엔드),레이즈지엘에스 서울 서초동,,"년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) JAVA 기반 웹서버 개발/운영을 3년 이상해본 분이면 좋겠습니다. Spring... 스택 백엔드: 구글 앱엔진 / Java 7, Spring 3.X / 데이터..."
https://kr.indeed.com/viewjob?jk=fad407aa172a6224,[해외취업] IT 엔지니어/개발자,엘트리 대한민국,"연봉 37,000,000원 - 60,000,000원","로젝트가 있습니다.) ·차세대형 카드결제시스템 이행개발(PHP에서 Java로) Java,MySQL,Linux/기본·상세설계~개발~테스트 ·iOS, Android용 앱 개발 Objective-C, Java,Oracle,iOS..."
https://kr.indeed.com/viewjob?jk=280b56956d9e0ced,경력직 Web개발자 - Backend,소싸이어티브 제주 제주시,"연봉 30,000,000원 - 32,000,000원",학력 - 성별 무관 기타 담당업무 - web 개발자로 API 기반 프로젝트 경험 필수 - 개발언어 php & java - 서버 & DB이용 가능자 우대 상세모집요강 접수기간/방법 지원방법 전형절차 및 제출서류 제출서류...
https://kr.indeed.com/viewjob?jk=2417d74d0740b1bc,JSP 웹 솔루션 개발 정규직 (경력),네오시큐 대전 관평동,"시급 8,590원","및 유지보수 - JSP 웹 솔루션 개발 - 근무부서 : 연구소 [자격요건] - 경력 : 경력 3년 이상 - Java, JSP - javascript (JQuery), HTML5, CSS [우대사항] - 컴퓨터/시스템공학..."
https://kr.indeed.com/viewjob?jk=f559827cff96fe8d,신입&경력 JAVA 개발자,넥시큐어시스템테크놀로지 서울 영등포구,"연봉 26,000,000원",공학 고용형태 상용직 근무예정지 서울특별시 영등포구 국회대로68길 삼보호정빌딩 401호 인근지하철 직무내용 Java 개발 웹 개발 시스템 유지보수/운영 소프트웨어 개발 경력조건 무관 필요경력 자격면허 1 정보처리기사 자격...
https://kr.indeed.com/viewjob?jk=89c576b4895e33f6,KT (주)자바모바일 소사장님,자바모바일 인천 계양구,,"담당업무 매장운영 모집인원 명 근무형태 추후협의 급여사항 협의 후 결정 자격요건 성별 무관 나이 무관 학력 무관 경력 1년 상세모집내용 * 전화 문의 시 ""모비잡 채용정보 보고 전화드렸습니다."" 라고 말씀해주세요. 접수기..."
https://kr.indeed.com/viewjob?jk=8b0d2883c696cfa9,[(주)비디텍/안양메가벨리] 장비 제어 응용 프로그래머 초중급,비디텍 안양 동안구,,가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=c499b3dde5c2e196,데이터인프라개발팀 - 데이터 엔지니어,Nexon 성남 분당구,,라인 개발 지원자격 - 클라우드 환경에서 데이터 파이프라인을 만들고 활용해보신 분 - C++ / C# / JAVA / Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 데이터 처리를 위한...
https://kr.indeed.com/viewjob?jk=cf711132013dbe07,(주)픽셀 - 소프트웨어 개발자,픽셀 용인 기흥구,,근거주자 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=f55153c17046947e,웹퍼블리셔 (워드프레스 가능자),온라이프 인천 동구,"시급 10,000원","분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML 산업별(업종) 광고.홍보.전시 광고대행"
https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21,Front end 개발자,브릭 성남 분당구,"연봉 28,000,000원","Oracle, MySQL, Redis, HBase, 기타 ElasticSearch 사용 언어 (빈도수 순) : Java, C#, Javascript, Scala, Python, R, C++ 7. 근무 조건 근무장소..."
https://kr.indeed.com/viewjob?jk=26c3374d5607556f,Java Developer at MediaMonks (Korea),MediaMonks 서울,,"code to building Java web applications... reusable, and reliable Java code Become our Java Monk MediaMonks is one of those..."
https://kr.indeed.com/viewjob?jk=4a426e3ffacd161c,이상탐지팀- 웹프로그래머,Nexon 성남 분당구,,"기본 이상의 프로그래밍 능력과 논리적 사고를 갖추신 분 - 기본적인 리눅스 활용 능력을 갖추신 분 - Java / C# / Python 언어 중 한 가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이..."
https://kr.indeed.com/viewjob?jk=89634046bb07049d,스마트팩토리 구축 사업 PHP 웹 개발자,제이이엔지 대전 유성구,"월급 1,800,000원 - 2,000,000원","연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML 산업별(업종) 컴퓨터.하드웨어.주변기기 컴퓨터"
https://kr.indeed.com/viewjob?jk=80062a580c40745e,S/W개발(JAVA프로그래머)경력사원,에스엔테크놀로지 서울 강남구,"시급 8,590원",모집직종 웹 개발자 모집인원 5명 학력 전문대학 전공 고용형태 상용직 근무예정지 서울특별시 강남구 남부순환로 2706 . 인근지하철 직무내용 연구개발 및 프로젝트 수행 경력조건 경력 필요경력 2년 개월 자격면허 병역 마침...
https://kr.indeed.com/viewjob?jk=5ba060c7315de8f3,중화권 대상 쇼핑 플랫폼 카요 BackEnd 개발 부문,카요 서울 종로구,,"중 대표 기업으로 발전 중인 카요에 참신한 아이디어와 열정을 가진 분들의 지원을 기다립니다. 담당업무 - JAVA 프로그래머 - 웹서비스 개발 및 유지보수 자격요건 - Spring,Mybatis,Restful 어플리케..."
https://kr.indeed.com/viewjob?jk=53730e51c4a60930,솔루션 개발자,고도소프트 서울 구로구,,2년이상 담당업무 - NHN고도 솔루션 개발 및 유지보수 자격요건 - Java 기반 웹개발 경력 2년 이상 ~ 5년 이하 - Spring 4.x 이상... 경험 있으신 분 - PHP 등 Java 외 언어로 개발 경험이 있으신 분...
https://kr.indeed.com/viewjob?jk=113fbe733afc54f8,"[TmaxData/기술] WAS 엔지니어(대구,부산)",티맥스소프트 대구,,"수행에 따른 기술 이슈 대응 고객사 제품 유지보수 비상주 프로젝트 수행 자격요건 대구,부산 근무 가능자 Java 기반의 프로젝트 개발 경험자 WAS기술지원 및 사용 경험자 (Tomcat, JBoss, Webloigc..."
https://kr.indeed.com/viewjob?jk=3dadccda812ecccd,Android 15만명의 필수일기앱 팔레토 와 함께할 개발자,앤드 서울 구로동,,차세대 뷰티테크 앱으로서 성장해나가고자 합니다. 4. 기술요건 • 나이/학력: 제한없음. • 사용기술: JAVA • 위 기술을 활용하여 Android 앱 개발 및 출시 경험이 있음 • 안드로이드 UI 트렌드에 빠르게 적응함...
https://kr.indeed.com/viewjob?jk=c60ab822ba49c1b4,RNA 백오피스개발자(3개월/월 250만원),RNAGroup 서울 종로구,,소프트웨어공학 등 유관학과 출신 또는 프로그래밍 경험이 있는 분 • 우대사항 - 자료구조 / 알고리즘 / Java 등 프로그래밍 언어 이수 - 오픈소스 소프트웨어 교내 혹은 외부 프로젝트 참여 경험 • 전형절차 - 1차...
https://kr.indeed.com/viewjob?jk=5f778071e9ca60ed,"[해외취업] Yi INC- IT 프로그래머, web개발 엔지니어, Jav...",Yi INC. (Yi株式会社) 대한민국,,"지자는 미채용 대상으로 분류) *응모 자격 사항 - Java 소프트웨어 개발 경험자 - java script 개발 경험자 -그 외 아래 언어, 스킬 보유자 *개발환경 업무 범위 -언어: Java、PHP、Python, Ruby..."
https://kr.indeed.com/viewjob?jk=1181e442ee6f5fd2,[배민서비스실] 안드로이드 개발자,우아한 형제들 서울 송파구,,"도전을 같이 하실 분들을 찾습니다. [개발환경] - 사용 언어: Java / Kotlin - 주요 라이브러리: RxJava2, Retrofit2... 안드로이드 개발 경력 3년 이상 - Java 또는 Kotlin 개발 언어에..."
https://kr.indeed.com/viewjob?jk=622c4d3998ac35c9,카카오의 동영상 서비스 함께 만드실 모바일앱 개발자,카카오 4.2 성남 판교역,,라이브 방송을 위한 송출 모듈을 개발합니다. 지원자격 #지원조건 안드로이드 개발 경력 2년 이상 Java/Kotlin 기반의 앱 개발 경험이 있으신 분 #우대조건 Android multimedia framework...
https://kr.indeed.com/viewjob?jk=e1ee5c07f3fbfc7f,(주5일) JAVA 웹개발/ PHP 웹 경력직 (주임/대리급)-(Linu...,휴먼브릿지앤코 성남 분당구,"연봉 30,000,000원 - 35,000,000원",통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=a7e021540fc691f8,응용소프트웨어 프로그래머 경력직(5년이상),휴메인시스템 전주 완산구,"연봉 34,000,000원 - 40,000,000원","컴퓨터관련 전공자 우대(전공자가 아니어도 무관) - Asp.Net, JAVA, PHP, MFC 가능자 우대 - 컴퓨터관련 자격증 소지자 우대 - 각종... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=23957bf760fc49b3,"(주)블루오션소프트 소프트웨어(웹,앱)개발자 및 sns마케터",블루오션소프트 서울 금천구,,"우대사항 가우스, JAVA, ORACLE 가능자 무역·영업·판매·매장관리>기술영업>소프트웨어|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>웹마케팅"
https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934,성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"수평적인 문화 자격요건 컴퓨터공학과, 전산과 졸업하신 분. 논리적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful..."
https://kr.indeed.com/viewjob?jk=9b890558d54564d1,호정솔루션 대전지역 개발팀 신규인력,호정솔루션 대전 유성구,,연봉 24000000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능 [자격면허] - 정보처리기사 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=47f13c883acc4b88,모바일sw개발자 ( 지원마감 ),응용소프트웨어 개발 및 공급업 서울,,[담당업무] 모바일sw개발 [자격요건] java 및 모바일sw 개발 경력자 [전형절차] 서류전형 및 실무/임원면접 [제출서류] 별도 담당컨설턴트: 김혜종 CEO 연락처: 010-3712-1329 이메일: pro...
